latitude longitude arsenic censor depth_m year_made year_observed
22.887 89.903 224 0 18 1992 1998
22.875 89.924 0.5 1 326 1997 1998
22.876 89.925 263 0 34 1995 1998
22.916 89.86 315 0 24 1988 1998
22.941 89.856 0.8 0 362 1998 1998
22.985 89.884 0.8 0 360 1998 1998
22.985 89.883 145 0 29 1986 1998
23.159 89.805 69.6 0 30 1990 1998
23.182 89.789 49.5 0 34 1996 1998
23.193 89.735 65.3 0 39 1993 1998
23.211 89.718 5.3 0 263 1998 1998
23.211 89.718 380 0 34 1985 1998
23.238 89.773 132 0 34 1985 1998
23.289 89.756 98.6 0 39 1993 1998
23.168 90.354 540 0 22 1939 1998
23.19 90.317 84.2 0 15 1995 1998
23.175 90.302 330 0 15 1995 1998
23.206 90.325 133 0 16 1947 1998
23.205 90.322 1.3 0 195 1990 1998
23.241 90.358 99.9 0 49 1992 1998
23.251 90.343 84.2 0 22 1993 1998
23.198 90.339 288 0 20 1988 1998
22.988 90.007 2.9 0 271 1995 1998
23.112 90.021 86.2 0 66 1997 1998
23.033 90.033 521 0 37 1972 1998
22.927 90.005 206 0 26 1998 1998
22.992 90.048 0.9 0 276 1996 1998
22.992 90.046 166 0 28 1983 1998
22.997 89.985 231 0 24 1977 1998
23.236 89.9 228 0 68 1997 1998
23.284 89.929 145 0 53 1996 1998
23.229 89.712 346 0 45 1993 1998
23.265 89.676 41.6 0 20 1986 1998
23.288 89.706 278 0 53 1991 1998
23.332 89.658 48.6 0 39 1997 1998
23.336 89.631 12.3 0 53 1993 1998
23.32 89.758 181 0 33 1996 1998
23.459 89.986 191 0 29 1985 1998
23.407 90.043 285 0 34 1996 1998
23.367 90.074 307 0 24 1992 1998
23.307 90.071 143 0 25 1965 1998
23.329 90.006 468 0 25 1985 1998
23.38 89.986 233 0 31 1989 1998
23.376 89.957 103 0 21 1991 1998
23.594 89.716 58.8 0 44 1990 1998
23.648 89.702 7.2 0 22 1984 1998
23.69 89.676 25 0 20 1988 1998
23.14 90.459 86.6 0 32 1975 1998
23.159 90.46 0.9 0 256 1992 1998
23.121 90.418 590 0 31 1983 1998
23.143 90.412 5 0 48 1981 1998
23.164 90.407 21.1 0 44 1998 1998
23.397 90.249 1.9 0 19 1988 1998
23.367 90.256 461 0 24 1992 1998
23.348 90.283 107 0 20 1990 1998
23.341 90.305 3 0 14 1992 1998
23.305 90.303 128 0 25 1978 1998
23.33 90.402 540 0 25 1994 1998
23.331 90.37 52.8 0 15 1992 1998
22.944 89.83 602 0 29 1975 1998
23.108 89.749 562 0 34 1987 1998
23.063 89.763 122 0 39 1989 1998
23.072 89.853 301 0 29 1995 1998
23.137 89.934 160 0 24 1975 1998
23.097 89.893 321 0 34 1997 1998
23.034 89.819 199 0 34 1987 1998
23.026 89.905 175 0 82 1997 1998
23.043 89.86 121 0 24 1995 1998
23.316 89.872 119 0 53 1982 1998
23.316 89.872 281 0 75 1996 1998
23.234 90.013 135 0 63 1997 1998
23.268 90.018 346 0 24 1989 1998
23.318 89.948 588 0 39 1996 1998
23.388 89.687 0.8 0 57 1992 1998
23.363 89.755 132 0 30 1993 1998
23.328 89.716 66.3 0 20 1976 1998
23.368 89.658 77.8 0 57 1977 1998
23.407 89.631 0.5 1 53 1991 1998
23.445 89.637 101 0 60 1996 1998
23.439 89.669 0.5 1 35 1977 1998
23.474 89.713 152 0 39 1988 1998
23.501 89.733 35.2 0 25 1983 1998
23.472 90.029 21 0 138 1983 1998
23.472 90.029 6.7 0 148 1987 1998
23.448 90.081 240 0 34 1997 1998
23.531 90.028 20.7 0 29 1995 1998
23.487 89.961 290 0 44 1991 1998
23.523 89.958 77.9 0 29 1992 1998
23.651 89.467 0.5 1 59 1998 1998
23.613 89.498 0.5 0 56 1998 1998
23.677 89.537 15.6 0 52 1989 1998
23.721 89.58 0.5 1 49 1991 1998
23.656 89.579 0.5 1 50 1997 1998
23.616 89.628 0.5 0 167 1993 1998
23.823 89.364 13.6 0 17 1992 1998
23.785 89.357 0.5 1 39 1992 1998
23.712 89.393 2.2 0 42 1991 1998
23.872 89.384 158 0 35 1989 1998
23.83 89.41 2.2 0 39 1978 1998
23.677 89.454 8.7 0 43 1977 1998
23.547 89.538 2.3 0 52 1988 1998
23.505 89.593 7.7 0 50 1997 1998
23.534 89.568 104 0 67 1991 1998
23.574 89.63 2.2 0 67 1996 1998
23.506 89.651 1.1 0 64 1991 1998
23.533 89.677 228 0 26 1991 1998
23.584 89.708 128 0 34 1993 1998
23.388 89.874 284 0 25 1995 1998
23.373 89.901 95.6 0 35 1981 1998
23.42 89.916 280 0 29 1996 1998
23.45 89.874 151 0 35 1984 1998
23.484 89.881 103 0 44 1991 1998
23.503 89.899 204 0 38 1998 1998
23.526 89.88 924 0 15 1990 1998
23.583 89.938 427 0 29 1996 1998
23.576 89.962 6.6 0 19 1997 1998
23.563 90.008 0.7 0 18 1994 1998
23.731 89.425 0.5 1 46 1993 1998
23.752 89.345 0.5 1 44 1972 1998
23.722 89.512 41 0 44 1995 1998
23.764 89.493 62.6 0 42 1991 1998
23.708 89.769 1.9 0 20 1986 1998
23.764 89.784 1.6 0 19 1994 1998
23.743 89.798 314 0 24 1995 1998
23.726 89.752 31.3 0 21 1984 1998
23.754 89.736 33.8 0 24 1996 1998
23.713 89.728 2.2 0 19 1997 1998
23.734 89.675 220 0 19 1987 1998
23.775 89.7 83.3 0 26 1995 1998
23.78 89.618 27.3 0 49 1994 1998
23.703 89.624 0.5 1 56 1995 1998
23.76 89.642 359 0 19 1996 1998
22.923 90.554 2.2 0 153 1996 1998
22.957 90.521 1.1 0 309 1997 1998
22.974 90.468 0.5 1 270 1992 1998
22.929 90.442 0.5 1 273 1991 1998
22.814 90.531 0.6 0 295 1985 1998
22.763 90.526 0.5 1 289 1994 1998
22.764 90.526 120 0 20 1988 1998
22.818 90.596 2.2 0 308 1998 1998
22.821 90.599 862 0 20 1988 1998
22.815 90.53 345 0 16 1995 1998
22.808 90.306 550 0 19 1980 1998
22.803 90.332 4.6 0 96 1996 1998
22.801 90.328 140 0 22 1994 1998
22.83 90.324 3.2 0 276 1995 1998
22.831 90.323 106 0 21 1995 1998
22.776 90.309 546 0 23 1983 1998
22.776 90.308 2.9 0 273 1995 1998
22.783 90.266 4.1 0 304 1995 1998
22.782 90.267 735 0 14 1996 1998
22.781 90.253 1 0 316 1997 1998
24.698 88.125 58.6 0 39 1977 1998
24.708 88.084 63.9 0 42 1985 1998
24.747 88.095 40.5 0 46 1979 1998
24.639 88.195 0.5 1 30 1990 1998
24.583 88.199 6.4 0 27 1985 1998
24.748 88.185 0.5 1 33 1974 1998
24.819 88.202 0.5 1 24 1994 1998
24.91 88.224 0.5 1 43 1994 1998
24.89 88.255 0.5 1 43 1996 1998
24.938 88.226 0.5 1 35 1996 1998
24.948 88.213 0.5 1 22 1984 1998
24.941 88.199 0.5 1 53 1996 1998
24.689 88.426 0.5 1 44 1994 1998
24.729 88.42 0.5 1 53 1995 1998
24.781 88.437 0.5 1 43 1987 1998
24.75 88.395 0.5 1 41 1997 1998
24.769 88.369 0.5 1 47 1997 1998
24.783 88.338 0.5 1 42 1996 1998
24.731 88.384 2.1 0 27 1993 1998
24.731 88.32 0.5 1 40 1997 1998
24.715 88.286 0.5 1 36 1973 1998
24.773 88.258 9.9 0 27 1992 1998
24.795 88.277 0.5 1 43 1991 1998
24.835 88.29 5.6 0 35 1994 1998
24.82 88.334 0.5 1 46 1978 1998
24.841 88.346 0.5 1 40 1997 1998
24.85 88.418 0.5 1 49 1993 1998
24.874 88.455 0.5 1 58 1983 1998
24.911 88.448 0.5 1 53 1990 1998
24.836 88.309 8.9 0 45 1994 1998
24.548 88.313 0.5 1 36 1975 1998
24.498 88.376 0.5 1 33 1995 1998
24.583 88.396 0.5 1 43 1988 1998
24.504 88.425 0.5 1 50 1993 1998
24.519 88.479 0.5 1 37 1996 1998
24.444 88.507 0.5 1 34 1979 1998
24.434 88.434 0.5 1 41 1996 1998
24.592 88.575 0.5 1 34 1984 1998
24.626 88.592 0.5 1 34 -1 1998
24.641 88.566 0.5 1 39 1997 1998
24.677 88.547 0.5 1 39 1996 1998
24.687 88.528 0.5 1 38 1990 1998
24.657 88.6 0.5 1 38 1995 1998
24.626 88.504 0.5 1 38 1994 1998
24.578 88.493 0.5 1 38 -1 1998
24.611 88.462 0.5 1 45 1994 1998
24.369 88.762 19.4 0 22 1998 1998
24.381 88.797 12.2 0 41 1994 1998
24.37 88.846 0.5 1 38 1984 1998
24.366 88.875 63.8 0 47 1988 1998
24.369 88.894 1.2 0 38 1996 1998
24.41 88.852 5.7 0 32 1998 1998
24.436 88.859 0.5 1 33 1988 1998
24.468 88.864 0.5 1 42 1995 1998
24.499 88.852 0.5 1 46 1993 1998
24.518 88.673 0.5 1 38 1989 1998
24.547 88.608 4.6 0 38 1995 1998
24.562 88.647 58.2 0 38 1994 1998
24.592 88.651 3.4 0 50 1991 1998
24.605 88.624 0.5 1 38 1994 1998
24.63 88.669 14.1 0 42 1992 1998
24.552 88.686 0.5 1 38 1996 1998
24.555 88.791 14.3 0 23 1975 1998
24.58 88.823 0.5 1 25 1997 1998
24.581 88.86 0.5 1 27 1994 1998
24.592 88.905 0.8 0 27 1977 1998
24.545 88.874 0.5 1 32 1977 1998
24.26 88.763 0.5 1 10 1995 1998
24.235 88.754 0.5 1 27 1994 1998
24.279 88.79 41.2 0 33 1994 1998
24.266 88.822 0.5 1 38 1997 1998
24.314 88.796 0.5 1 37 1997 1998
24.327 88.82 0.5 1 38 1997 1998
24.337 88.781 0.5 1 36 1998 1998
24.327 88.705 0.5 1 37 1995 1998
24.336 88.749 0.5 1 33 -1 1998
24.227 88.777 0.5 1 32 1988 1998
24.207 88.805 0.5 1 39 1990 1998
24.193 88.845 0.5 1 20 1994 1998
24.198 88.875 0.5 1 30 1994 1998
24.224 88.847 15.4 0 39 1973 1998
24.259 88.858 0.5 1 38 1993 1998
24.291 88.877 0.5 1 38 1995 1998
24.378 88.526 62.8 0 40 -1 1998
24.393 88.53 0.5 1 40 1994 1998
24.482 88.527 0.5 1 37 1997 1998
24.45 88.55 73.5 0 24 1995 1998
24.454 88.582 91.8 0 40 1997 1998
24.455 88.613 0.5 1 38 1995 1998
24.484 88.65 0.6 0 37 1987 1998
24.422 88.672 0.5 1 42 1998 1998
24.413 88.615 0.5 1 42 1994 1998
24.451 88.763 40.6 0 40 1986 1998
24.424 88.733 0.5 1 35 1993 1998
24.462 88.698 0.5 1 35 1977 1998
24.483 88.684 0.5 1 35 1992 1998
24.485 88.713 0.5 1 40 1994 1998
24.452 88.799 0.5 1 37 -1 1998
24.489 88.805 2.8 0 40 1997 1998
24.312 89.035 0.5 1 34 1982 1998
24.336 88.985 0.5 1 34 1985 1998
24.337 88.962 0.5 1 34 1972 1998
24.318 88.937 0.5 1 34 1997 1998
24.317 88.899 0.5 1 43 1995 1998
24.305 88.94 3.4 0 39 1977 1998
24.299 88.919 0.5 1 32 1997 1998
24.169 89.004 0.5 1 43 1990 1998
24.177 88.964 0.5 1 43 1992 1998
24.172 88.899 0.5 1 39 1994 1998
24.164 88.924 0.5 1 36 1994 1998
24.249 89.042 0.5 1 38 1997 1998
24.259 89.094 0.5 1 33 -1 1998
24.313 89.153 0.5 1 39 1997 1998
24.342 89.095 0.5 1 39 1997 1998
24.286 89.085 0.5 1 39 1981 1998
24.17 89.145 0.5 1 38 1991 1998
24.198 89.172 0.5 1 39 1975 1998
24.232 89.125 0.5 1 34 1995 1998
24.286 89.065 0.5 1 30 1997 1998
24.307 89.087 0.5 1 40 1993 1998
24.368 89.238 0.5 1 59 1983 1998
24.355 89.281 0.5 1 28 1995 1998
24.339 89.246 17.8 0 31 1993 1998
24.385 89.209 0.5 1 33 1993 1998
24.392 89.191 0.5 1 25 1994 1998
24.384 89.166 0.5 1 25 1987 1998
24.364 89.138 0.5 1 34 1996 1998
24.395 89.057 0.5 1 39 1996 1998
24.368 88.986 0.5 1 31 1975 1998
24.439 89.014 0.5 1 34 1991 1998
24.459 89.005 0.5 1 38 1992 1998
24.372 88.905 0.5 1 43 1990 1998
24.408 88.967 1 0 43 1997 1998
24.427 88.961 2.1 0 26 1983 1998
24.465 88.964 0.5 1 23 1998 1998
24.495 88.955 0.5 1 41 1996 1998
24.418 89.001 11.6 0 41 1997 1998
24.292 89.313 0.5 1 38 1991 1998
24.272 89.309 0.5 1 35 1991 1998
24.245 89.266 0.5 1 34 1987 1998
24.188 89.277 0.5 1 41 1987 1998
24.151 89.28 0.5 1 34 1991 1998
24.123 89.291 0.5 1 36 1991 1998
24.125 89.238 0.5 1 31 1997 1998
24.123 89.215 0.5 1 39 1987 1998
24.127 89.193 0.5 1 31 1995 1998
24.083 89.248 0.5 1 36 1997 1998
24.076 89.303 0.5 1 38 1996 1998
24.054 89.373 0.5 1 45 1995 1998
24.222 89.277 0.5 1 34 1987 1998
23.865 89.626 80.7 0 24 1975 1998
23.881 89.665 65.5 0 16 1998 1998
23.917 89.646 80.6 0 21 1997 1998
23.951 89.652 25.5 0 23 1995 1998
23.961 89.612 30.5 0 25 1996 1998
24.037 89.606 58.6 0 21 1995 1998
24.054 89.641 47.7 0 39 1997 1998
23.974 89.419 0.6 0 69 1990 1998
23.885 89.442 0.5 1 41 1975 1998
23.89 89.475 0.5 1 46 1995 1998
23.87 89.506 0.5 1 54 1991 1998
23.835 89.537 0.5 1 44 1995 1998
23.837 89.58 0.5 1 42 1995 1998
23.96 89.599 57.8 0 20 1980 1998
23.961 89.498 0.8 0 42 1988 1998
24.184 89.452 0.5 1 23 1996 1998
24.166 89.435 0.5 1 33 1998 1998
24.176 89.412 0.5 1 39 1988 1998
24.144 89.439 0.5 1 33 1997 1998
24.151 89.496 10.1 0 38 1991 1998
24.089 89.44 0.5 1 39 1996 1998
24.211 89.419 0.5 1 39 1994 1998
24.221 89.419 0.5 1 39 1994 1998
24.248 89.364 0.5 1 40 1994 1998
24.258 89.351 0.5 1 38 1995 1998
24.197 89.39 0.5 1 39 1996 1998
24.176 89.392 0.5 1 38 1995 1998
24.218 89.371 0.5 1 39 1997 1998
23.95 89.399 0.5 1 39 1970 1998
23.971 89.361 0.5 1 33 1997 1998
23.981 89.326 0.6 0 31 1988 1998
23.992 89.263 0.5 1 33 1988 1998
24.073 89.187 15.5 0 43 1993 1998
24.02 89.23 27.2 0 36 1988 1998
24.048 89.211 0.6 0 46 1997 1998
24.032 89.302 0.5 1 34 1990 1998
24.035 89.342 0.5 1 38 1995 1998
24.122 89.057 0.5 1 34 1997 1998
24.123 89.063 0.5 1 33 1996 1998
24.128 89.077 3.8 0 34 1963 1998
24.052 89.055 493 0 31 1970 1998
24.03 89.094 390 0 31 1991 1998
24.03 89.102 326 0 30 1970 1998
24.087 89.131 2.5 0 20 1980 1998
24.135 89.141 56.1 0 34 1988 1998
24.109 89.127 1.3 0 37 1995 1998
24.053 89.548 51.3 0 44 1985 1998
24.075 89.53 64.6 0 44 1975 1998
24.133 89.518 1.3 0 38 1995 1998
24.107 89.479 3.1 0 39 1991 1998
24.076 89.442 0.5 0 38 1997 1998
24.033 89.431 1 0 23 1996 1998
24.032 89.452 0.5 1 38 1985 1998
23.97 89.493 0.5 1 40 1996 1998
23.96 89.607 341 0 23 1997 1998
24.076 89.606 213 0 28 1996 1998
23.614 91.102 134 0 24 1988 1998
23.622 91.088 0.5 1 46 1996 1998
23.715 91.061 159 0 36 1996 1998
23.682 91.099 3.8 0 39 1995 1998
23.626 91.147 83.4 0 34 1997 1998
23.595 91.112 0.8 0 39 1997 1998
23.536 90.716 72.7 0 100 1995 1998
23.494 90.719 698 0 29 1992 1998
23.484 90.786 208 0 29 1991 1998
23.608 90.799 181 0 24 1996 1998
23.574 90.786 134 0 24 1996 1998
23.53 90.755 276 0 29 1991 1998
23.53 90.78 222 0 29 1978 1998
23.533 90.831 260 0 18 1990 1998
23.489 91.007 203 0 28 1997 1998
23.462 91.022 96.4 0 30 1989 1998
23.478 90.955 396 0 25 1976 1998
23.444 90.957 243 0 31 1972 1998
23.403 90.963 259 0 30 1968 1998
23.361 90.945 157 0 25 1991 1998
23.425 90.911 340 0 25 1995 1998
23.476 90.909 407 0 31 1996 1998
23.639 90.933 70.8 0 105 1984 1998
23.639 90.933 327 0 30 1989 1998
23.768 90.954 259 0 38 1975 1998
23.754 90.995 388 0 27 1963 1998
23.717 90.985 387 0 28 1984 1998
23.615 90.986 143 0 25 1996 1998
23.616 90.921 331 0 24 1975 1998
23.555 90.909 412 0 20 1973 1998
23.845 90.791 210 0 25 1979 1998
23.848 90.841 233 0 23 1981 1998
23.824 90.787 41.9 0 22 1997 1998
23.775 90.802 735 0 22 1993 1998
23.702 90.778 200 0 30 1996 1998
23.18 91.244 11.6 0 98 1992 1998
23.144 91.238 77 0 16 1992 1998
23.098 91.247 68 0 15 1995 1998
23.079 91.204 110 0 15 1993 1998
23.113 91.184 4.6 0 59 1998 1998
23.138 91.145 668 0 15 1992 1998
23.163 91.199 44.7 0 52 1998 1998
23.152 90.691 384 0 20 1998 1998
23.553 91.128 2.4 0 118 1984 1998
23.576 91.147 2.4 0 37 1996 1998
23.507 91.146 3.3 0 43 1990 1998
23.549 91.177 1.6 0 43 1982 1998
23.554 91.1 2.5 0 44 1997 1998
23.499 91.109 2.1 0 54 1996 1998
23.488 91.057 63.2 0 28 1997 1998
23.677 91.012 274 0 28 1986 1998
23.647 90.999 164 0 28 1990 1998
23.607 90.991 115 0 29 1992 1998
23.604 90.988 6.1 0 75 1988 1998
23.585 90.96 452 0 29 1994 1998
23.577 91.041 114 0 29 1993 1998
23.552 90.932 182 0 33 1989 1998
23.495 90.977 202 0 29 1989 1998
23.532 91.007 115 0 28 1996 1998
23.552 90.987 261 0 35 1984 1998
23.071 91.338 10.4 0 21 1994 1998
23.125 91.331 108 0 15 1997 1998
23.142 91.286 110 0 22 1989 1998
23.181 91.321 0.9 0 49 1997 1998
23.249 91.267 87.4 0 39 1997 1998
23.324 91.218 138 0 39 1990 1998
23.299 91.264 18.8 0 39 1990 1998
23.338 91.28 0.9 0 42 1996 1998
23.829 90.941 328 0 52 1996 1998
23.84 90.98 70.7 0 24 1976 1998
23.888 90.968 66.2 0 30 1972 1998
23.938 91.008 376 0 30 1965 1998
23.916 91.004 51.5 0 47 1994 1998
23.793 90.992 388 0 43 1996 1998
23.72 90.798 213 0 15 1990 1998
23.732 90.799 154 0 18 1992 1998
23.68 90.793 2.9 0 12 1995 1998
23.672 90.818 105 0 25 1990 1998
23.659 90.839 0.9 0 12 1995 1998
23.657 90.786 68.1 0 20 1997 1998
23.722 90.851 160 0 15 1995 1998
23.111 91.115 188 0 29 1997 1998
23.111 91.082 525 0 24 1997 1998
23.151 91.051 276 0 20 1996 1998
23.193 91.096 148 0 26 1996 1998
23.264 91.169 170 0 40 1993 1998
23.299 91.13 102 0 22 1962 1998
23.331 91.143 12.8 0 23 1990 1998
23.27 91.045 311 0 25 1993 1998
23.235 91.117 1.6 0 24 1988 1998
23.435 91.109 1.3 0 30 1997 1998
23.369 91.187 0.5 1 34 1989 1998
23.377 91.241 0.5 1 50 1994 1998
23.414 91.249 0.5 1 31 1996 1998
23.441 91.243 4.6 0 47 1995 1998
23.427 91.194 1.2 0 52 1994 1998
23.493 91.21 5.6 0 49 1997 1998
23.503 91.173 0.5 1 52 1996 1998
23.466 91.181 5 0 52 1996 1998
23.466 91.181 2.6 0 141 1996 1998
23.34 90.89 51.3 0 22 1990 1998
23.35 90.828 395 0 21 1978 1998
23.342 90.841 284 0 33 1989 1998
23.39 90.85 199 0 22 1991 1998
23.46 90.824 278 0 22 1992 1998
23.429 90.845 398 0 23 1981 1998
23.371 90.917 234 0 22 1991 1998
23.306 90.949 414 0 23 1991 1998
23.262 90.995 383 0 20 1994 1998
23.396 90.601 278 0 20 1993 1998
23.396 90.601 2.2 0 230 1997 1998
23.38 90.65 508 0 20 1985 1998
23.338 90.64 579 0 19 1984 1998
23.136 90.746 229 0 15 1990 1998
23.083 90.77 571 0 23 1994 1998
23.111 90.767 475 0 15 1996 1998
23.119 90.731 523 0 15 1996 1998
23.161 90.721 367 0 18 1990 1998
23.209 90.734 502 0 21 1988 1998
23.204 90.799 128 0 15 1988 1998
23.169 90.831 123 0 18 1994 1998
23.166 90.762 644 0 21 1974 1998
23.345 90.707 466 0 59 1991 1998
23.349 90.755 644 0 20 1990 1998
23.371 90.773 225 0 34 1989 1998
23.32 90.685 407 0 24 1986 1998
23.097 90.86 126 0 19 1970 1998
23.1 90.882 816 0 19 1996 1998
23.126 90.936 527 0 15 1972 1998
23.145 90.858 559 0 24 1995 1998
23.162 90.656 458 0 28 1995 1998
23.204 90.643 609 0 29 1985 1998
23.225 90.661 1.8 0 98 1980 1998
23.225 90.661 471 0 39 1990 1998
23.259 90.678 496 0 34 1992 1998
23.294 90.666 374 0 24 -1 1998
23.26 90.696 175 0 29 1994 1998
23.253 90.751 604 0 31 1990 1998
23.428 91.06 191 0 22 1965 1998
23.41 91.027 288 0 30 1980 1998
23.374 91.053 1.8 0 98 1984 1998
23.374 91.053 14.2 0 50 1962 1998
23.382 90.986 151 0 33 1997 1998
23.345 90.982 320 0 29 1977 1998
23.287 91.033 171 0 20 1985 1998
23.327 91.057 114 0 24 1985 1998
23.347 91.095 56.9 0 47 1950 1998
23.217 90.878 526 0 25 1990 1998
23.224 90.795 434 0 24 1992 1998
23.261 90.788 414 0 24 1985 1998
23.307 90.788 456 0 24 1996 1998
23.208 90.862 490 0 24 1990 1998
23.244 90.854 586 0 23 1996 1998
23.261 90.817 205 0 26 1996 1998
23.086 90.644 322 0 18 1979 1998
23.046 90.646 203 0 25 1976 1998
23.11 90.656 529 0 16 1997 1998
22.651 90.92 20.4 0 9 1983 1998
22.587 90.997 82.6 0 9 1992 1998
22.614 90.952 99.3 0 9 1978 1998
22.697 90.911 15.3 0 9 1995 1998
22.752 90.902 92.4 0 9 1995 1998
22.724 90.847 35.5 0 9 1992 1998
22.768 90.865 26.5 0 9 1974 1998
22.816 90.838 2.3 0 10 1993 1998
22.977 90.698 69 0 14 1998 1998
22.992 90.744 744 0 14 1995 1998
22.37 90.743 1.9 0 302 1994 1998
22.346 90.776 0.8 0 301 1990 1998
22.34 90.736 239 0 46 1970 1998
22.34 90.736 2.3 0 332 1997 1998
22.269 90.823 0.8 0 292 1997 1998
22.267 90.787 0.8 0 287 1980 1998
22.27 90.711 0.8 0 330 1997 1998
22.461 90.705 0.5 1 307 1997 1998
22.486 90.768 0.5 1 313 1997 1998
22.43 90.769 0.5 1 302 1997 1998
22.49 90.796 0.5 1 322 1997 1998
22.541 90.669 0.5 1 328 1997 1998
22.526 90.745 1.2 0 172 1997 1998
22.683 90.648 3.2 0 287 1998 1998
22.671 90.673 2 0 288 1980 1998
22.593 90.652 0.8 0 282 1997 1998
22.63 90.645 0.6 0 304 1982 1998
22.67 90.63 0.7 0 297 1970 1998
22.709 90.679 1.1 0 286 1991 1998
22.764 90.661 0.8 0 292 1995 1998
22.736 90.59 0.7 0 282 1981 1998
22.865 91.098 218 0 12 1975 1998
22.846 91.055 132 0 9 1976 1998
22.848 91.002 84.4 0 9 1991 1998
22.848 91.002 1.8 0 279 1993 1998
22.766 91.066 3.8 0 8 1988 1998
22.706 91.081 5.8 0 9 1996 1998
22.635 91.13 39.3 0 11 1993 1998
22.837 91.143 264 0 10 1994 1998
22.85 91.188 221 0 16 1993 1998
22.798 91.217 26 0 9 1990 1998
23.191 90.958 2 0 269 1998 1998
23.142 90.944 332 0 30 1992 1998
23.16 90.983 340 0 18 1986 1998
23.228 90.955 1090 0 23 1985 1998
23.221 91.01 556 0 18 1995 1998
23.253 90.969 462 0 24 1988 1998
23.246 90.914 244 0 18 1988 1998
22.786 91.252 7.7 0 9 1995 1998
22.786 91.252 1.6 0 279 1985 1998
22.744 91.246 9.4 0 246 1994 1998
22.818 91.289 83.4 0 9 1990 1998
22.812 91.311 24.7 0 9 1995 1998
22.842 91.272 33.2 0 12 1993 1998
22.863 91.303 30 0 9 1996 1998
22.886 91.332 95.6 0 9 1993 1998
23.039 91.52 0.9 0 26 1991 1998
23.106 91.495 7.9 0 39 1995 1998
23.082 91.503 7.1 0 41 1979 1998
23.01 91.518 5.9 0 64 1993 1998
23.109 90.831 455 0 17 1994 1998
23.046 90.884 177 0 9 1990 1998
23.082 90.829 704 0 11 1997 1998
23.037 90.761 7.7 0 240 1995 1998
23.037 90.761 85.1 0 13 1983 1998
23.049 90.8 255 0 12 1988 1998
23.009 90.769 255 0 9 1993 1998
22.126 90.72 3 0 294 1990 1998
22.166 90.677 7.4 0 287 1997 1998
22.109 90.64 4 0 318 1996 1998
22.189 90.757 6.9 0 258 -1 1998
22.198 90.713 4.3 0 285 1981 1998
22.188 90.674 4.3 0 280 1990 1998
22.223 90.752 3.7 0 314 1991 1998
22.375 90.839 1.7 0 327 1997 1998
22.426 90.838 1.2 0 311 1990 1998
22.421 90.809 1.8 0 300 1995 1998
22.384 90.81 2.3 0 308 1991 1998
22.449 90.815 0.5 1 270 1965 1998
22.457 90.835 1.4 0 315 1993 1998
22.494 90.795 1.2 0 295 1991 1998
22.591 90.659 1.1 0 297 1994 1998
22.555 90.686 1.5 0 287 1997 1998
22.598 90.693 1.7 0 297 1998 1998
22.602 90.746 1.7 0 305 1997 1998
22.583 90.759 1.6 0 312 1979 1998
22.635 90.689 0.8 0 317 1998 1998
22.661 90.696 1.3 0 315 1997 1998
22.897 91.012 213 0 13 1998 1998
22.959 91.02 182 0 12 1993 1998
23.008 91.008 347 0 13 1988 1998
23.065 91.01 55.4 0 14 1986 1998
23.041 91.094 264 0 12 1975 1998
23.025 91.123 436 0 12 1974 1998
22.966 91.103 236 0 14 1974 1998
22.974 91.162 530 0 11 1958 1998
22.974 91.162 8.6 0 269 1997 1998
22.906 91.187 117 0 13 1998 1998
22.946 91.126 256 0 16 1985 1998
23.065 90.933 124 0 12 1996 1998
23.026 90.906 645 0 12 1986 1998
23.008 90.944 189 0 12 1997 1998
22.996 90.984 649 0 11 1968 1998
23.11 90.982 131 0 13 1996 1998
23.11 90.982 10.3 0 281 1997 1998
23.093 91.025 187 0 20 1997 1998
22.995 91.235 85 0 14 1995 1998
22.958 91.221 272 0 13 1993 1998
22.931 91.222 478 0 14 1993 1998
22.899 91.247 337 0 12 1989 1998
22.945 91.255 107 0 12 1988 1998
23.041 91.232 82.3 0 18 1995 1998
23.04 91.201 330 0 16 1987 1998
23.037 91.152 73.5 0 14 1995 1998
23.042 91.377 8.7 0 21 1996 1998
23.049 91.352 2.4 0 34 1995 1998
23.002 91.349 2.7 0 29 1996 1998
22.94 91.406 164 0 23 1990 1998
22.956 91.441 87 0 15 1990 1998
22.94 91.308 47.6 0 15 1997 1998
22.981 91.498 3.3 0 25 1980 1998
22.87 91.44 13.3 0 28 1972 1998
23.011 91.404 2 0 213 1980 1998
23.011 91.404 114 0 22 1991 1998
23.019 91.401 7.1 0 51 1997 1998
23.22 91.434 6.1 0 21 1992 1998
23.246 91.421 14.1 0 30 1994 1998
23.216 91.443 0.9 0 31 1987 1998
23.216 91.443 3.1 0 189 1998 1998
23.245 91.451 0.7 0 39 1975 1998
22.909 91.279 307 0 16 1995 1998
22.931 91.332 136 0 15 1974 1998
22.949 91.313 103 0 15 1974 1998
22.949 91.313 1.2 0 205 1995 1998
22.995 91.344 119 0 20 1990 1998
23.027 91.287 200 0 20 1970 1998
23.013 91.311 420 0 16 1982 1998
22.002 91.952 1.3 0 59 1994 1998
22.002 91.951 1.6 0 225 1996 1998
22.041 91.942 0.8 0 258 1997 1998
22.041 91.942 1 0 61 1996 1998
22.041 91.917 0.7 0 264 1997 1998
22.069 91.937 2.6 0 38 1996 1998
